participant_id,group,channel,band,signed_relevance,absolute_relevance
sub-16,N,P4,alpha,-0.037839383,0.17579216
sub-16,N,P4,beta,-0.14470989,0.18803748
sub-16,N,P4,delta,0.024723303,0.06032823
sub-16,N,P4,gamma,0.0016236163,0.038866196
sub-16,N,P4,theta,-0.073666245,0.10225256
sub-16,N,Pz,alpha,-0.057106007,0.18591547
sub-16,N,Pz,beta,-0.02177808,0.088696554
sub-16,N,Pz,delta,-0.041675456,0.08295102
sub-16,N,Pz,gamma,0.010073025,0.054420784
sub-16,N,Pz,theta,-0.12219485,0.13554308
sub-17,N,C3,alpha,-0.0076428447,0.08816041
sub-17,N,C3,beta,0.05792067,0.10323804
sub-17,N,C3,delta,0.1765087,0.21383841
sub-17,N,C3,gamma,-0.052336812,0.11947329
sub-17,N,C3,theta,0.11658685,0.13982661
sub-17,N,C4,alpha,-0.04028877,0.09672202
sub-17,N,C4,beta,-0.045966342,0.11541911
sub-17,N,C4,delta,-0.007677795,0.11639616
sub-17,N,C4,gamma,0.047969356,0.23008591
sub-17,N,C4,theta,0.07896793,0.1256408
sub-17,N,Cz,alpha,0.047586903,0.13110735
sub-17,N,Cz,beta,0.09697922,0.1799823
sub-17,N,Cz,delta,0.0074624615,0.14106603
sub-17,N,Cz,gamma,0.037895355,0.13413747
sub-17,N,Cz,theta,-0.053689603,0.12514961
sub-17,N,F3,alpha,-0.050728116,0.099605374
sub-17,N,F3,beta,0.033826753,0.08836133
sub-17,N,F3,delta,-0.08707392,0.17393911
sub-17,N,F3,gamma,-0.01076186,0.08052328
sub-17,N,F3,theta,0.09028132,0.1482514
sub-17,N,F4,alpha,0.016959341,0.08469647
sub-17,N,F4,beta,-0.013943915,0.105854064
sub-17,N,F4,delta,-0.06430704,0.15026188
sub-17,N,F4,gamma,0.034241088,0.12298049
sub-17,N,F4,theta,0.077070236,0.14490058
sub-17,N,F7,alpha,-0.13145822,0.20670299
sub-17,N,F7,beta,-0.18844236,0.20231473
sub-17,N,F7,delta,-0.0055798604,0.1616727
sub-17,N,F7,gamma,-0.088460416,0.12466821
sub-17,N,F7,theta,-0.19145048,0.29135755
sub-17,N,F8,alpha,0.0086748805,0.100535534
sub-17,N,F8,beta,-0.20435748,0.23681632
sub-17,N,F8,delta,-0.08247707,0.14496589
sub-17,N,F8,gamma,0.036182616,0.12520854
sub-17,N,F8,theta,-0.015755119,0.1075349
sub-17,N,Fp1,alpha,-0.101810046,0.15438356
sub-17,N,Fp1,beta,-0.01848708,0.1413122
sub-17,N,Fp1,delta,0.12455246,0.17135637
sub-17,N,Fp1,gamma,-0.07482141,0.10999359
sub-17,N,Fp1,theta,0.034052223,0.1041736
sub-17,N,Fp2,alpha,-0.099077746,0.13325368
sub-17,N,Fp2,beta,0.047370553,0.161144
sub-17,N,Fp2,delta,0.12217472,0.16983593
sub-17,N,Fp2,gamma,-0.046630517,0.11608243
sub-17,N,Fp2,theta,-0.06962556,0.10484447
sub-17,N,Fz,alpha,-0.03162685,0.09226512
sub-17,N,Fz,beta,-0.036737755,0.14460212
sub-17,N,Fz,delta,-0.06254257,0.15237038
sub-17,N,Fz,gamma,-0.070812255,0.13126339
sub-17,N,Fz,theta,0.15415668,0.20050982
sub-17,N,O1,alpha,-0.16643086,0.19621542
sub-17,N,O1,beta,-0.008335092,0.14381094
sub-17,N,O1,delta,0.11583832,0.16047178
sub-17,N,O1,gamma,-0.27506292,0.3077498
sub-17,N,O1,theta,0.031459477,0.1132712
sub-17,N,O2,alpha,-0.13856158,0.15754645
sub-17,N,O2,beta,-0.035514116,0.16765617
sub-17,N,O2,delta,0.38250077,0.39804438
sub-17,N,O2,gamma,-0.04588998,0.13667281
sub-17,N,O2,theta,0.16708122,0.2070926
sub-17,N,P3,alpha,-0.07899047,0.122366615
sub-17,N,P3,beta,-0.064756416,0.1322821
sub-17,N,P3,delta,0.021935258,0.115545005
sub-17,N,P3,gamma,0.068833396,0.15196835
sub-17,N,P3,theta,0.0015523506,0.17897166
sub-17,N,P4,alpha,-0.027853671,0.085469484
sub-17,N,P4,beta,-0.26149824,0.29421067
sub-17,N,P4,delta,-0.011365001,0.14467378
sub-17,N,P4,gamma,0.060671095,0.12274334
sub-17,N,P4,theta,-0.010364641,0.17640984
sub-17,N,Pz,alpha,-0.022384077,0.096435696
sub-17,N,Pz,beta,-0.020886589,0.124575004
sub-17,N,Pz,delta,-0.09744281,0.16581097
sub-17,N,Pz,gamma,0.0019325317,0.11915316
sub-17,N,Pz,theta,-0.11037889,0.16869426
sub-18,N,C3,alpha,-0.03634047,0.13187493
sub-18,N,C3,beta,0.056511395,0.09542068
sub-18,N,C3,delta,0.16785747,0.1896763
sub-18,N,C3,gamma,-0.0355011,0.09874996
sub-18,N,C3,theta,0.096179575,0.118500635
sub-18,N,C4,alpha,-0.050906137,0.13471645
sub-18,N,C4,beta,-0.04181245,0.10643275
sub-18,N,C4,delta,0.00857013,0.108798936
sub-18,N,C4,gamma,0.06909651,0.20671554
sub-18,N,C4,theta,0.10220042,0.14954013
sub-18,N,Cz,alpha,0.0732562,0.18045254
sub-18,N,Cz,beta,0.081939,0.16997702
sub-18,N,Cz,delta,0.015490127,0.11243314
sub-18,N,Cz,gamma,0.06606924,0.1540282
sub-18,N,Cz,theta,-0.046111844,0.105570875
sub-18,N,F3,alpha,-0.060124785,0.14057973
sub-18,N,F3,beta,0.0151516115,0.066829406
sub-18,N,F3,delta,-0.09031432,0.16752696
sub-18,N,F3,gamma,-0.0062363935,0.07183262
sub-18,N,F3,theta,0.04655218,0.09704034
sub-18,N,F4,alpha,-0.059829827,0.16387501
sub-18,N,F4,beta,-0.024246007,0.092706874
sub-18,N,F4,delta,-0.040635154,0.12217581
sub-18,N,F4,gamma,0.005468703,0.0791572
sub-18,N,F4,theta,0.051606372,0.12161096
sub-18,N,F7,alpha,-0.14150529,0.23993692
sub-18,N,F7,beta,-0.16592991,0.18187444
sub-18,N,F7,delta,-0.0034711743,0.15378425
sub-18,N,F7,gamma,-0.09477071,0.119660385
sub-18,N,F7,theta,-0.21720277,0.2942668
sub-18,N,F8,alpha,-0.009083299,0.13094433
sub-18,N,F8,beta,-0.1535428,0.18662636
sub-18,N,F8,delta,-0.07594012,0.13436735
sub-18,N,F8,gamma,0.021021131,0.10901646
sub-18,N,F8,theta,-0.035266854,0.10978035
sub-18,N,Fp1,alpha,-0.09842192,0.19328825
sub-18,N,Fp1,beta,-0.0030933535,0.12105611
sub-18,N,Fp1,delta,0.10561198,0.1451573
sub-18,N,Fp1,gamma,-0.08450277,0.11761529
sub-18,N,Fp1,theta,0.028152825,0.094644055
sub-18,N,Fp2,alpha,-0.15026581,0.21200854
sub-18,N,Fp2,beta,0.04407608,0.15096052
sub-18,N,Fp2,delta,0.12217971,0.15402743
sub-18,N,Fp2,gamma,-0.05828174,0.10171245
sub-18,N,Fp2,theta,-0.05533792,0.10326688
sub-18,N,Fz,alpha,-0.08681985,0.16135117
sub-18,N,Fz,beta,-0.050489917,0.1241957
sub-18,N,Fz,delta,-0.047911856,0.12479256
sub-18,N,Fz,gamma,-0.036175467,0.11890647
sub-18,N,Fz,theta,0.07708398,0.1267253
sub-18,N,O1,alpha,-0.19828136,0.25664666
sub-18,N,O1,beta,-0.02244407,0.13497183
sub-18,N,O1,delta,0.07830184,0.11474307
sub-18,N,O1,gamma,-0.2678907,0.3130878
sub-18,N,O1,theta,0.010821357,0.090533905
sub-18,N,O2,alpha,-0.20550837,0.23709945
sub-18,N,O2,beta,-0.048597302,0.16287039
sub-18,N,O2,delta,0.3185618,0.33246222
sub-18,N,O2,gamma,-0.05084279,0.17549834
sub-18,N,O2,theta,0.10805197,0.135998
sub-18,N,P3,alpha,-0.103769906,0.17832984
sub-18,N,P3,beta,-0.034221813,0.08980958
sub-18,N,P3,delta,0.022292608,0.09499681
sub-18,N,P3,gamma,0.07843606,0.13419409
sub-18,N,P3,theta,-0.039023187,0.14622064
sub-18,N,P4,alpha,-0.031054093,0.12870745
sub-18,N,P4,beta,-0.17311907,0.20586632
sub-18,N,P4,delta,0.010436113,0.101141244
sub-18,N,P4,gamma,0.060557432,0.11944506
sub-18,N,P4,theta,-0.039009742,0.1456828
sub-18,N,Pz,alpha,-0.042995565,0.15103666
sub-18,N,Pz,beta,-0.028775701,0.09424854
sub-18,N,Pz,delta,-0.08375104,0.13205916
sub-18,N,Pz,gamma,0.018860873,0.10217328
sub-18,N,Pz,theta,-0.12889937,0.16257906
sub-19,N,C3,alpha,-0.051387243,0.14707668
sub-19,N,C3,beta,0.07908996,0.11730308
sub-19,N,C3,delta,0.1767183,0.18977597
sub-19,N,C3,gamma,-0.030933022,0.0870843
sub-19,N,C3,theta,0.065616466,0.083941355
sub-19,N,C4,alpha,-0.05830359,0.1509401
sub-19,N,C4,beta,-0.029388491,0.11449593
sub-19,N,C4,delta,0.024481775,0.102942854
sub-19,N,C4,gamma,-0.013524631,0.09830536
sub-19,N,C4,theta,0.052837737,0.102917746
sub-19,N,Cz,alpha,0.07885691,0.19698566
sub-19,N,Cz,beta,0.07154392,0.1604112
sub-19,N,Cz,delta,0.032811332,0.10277177
sub-19,N,Cz,gamma,0.09878604,0.17507948
sub-19,N,Cz,theta,-0.041527495,0.10242556
sub-19,N,F3,alpha,-0.058754377,0.1638874
sub-19,N,F3,beta,0.01956354,0.078319885
sub-19,N,F3,delta,-0.05733413,0.12693459
sub-19,N,F3,gamma,0.0016866013,0.073462024
sub-19,N,F3,theta,0.042335093,0.093921766
sub-19,N,F4,alpha,-0.10025034,0.20841122
sub-19,N,F4,beta,-0.024548372,0.101577066
sub-19,N,F4,delta,-0.02465576,0.11100758
sub-19,N,F4,gamma,-0.0019614482,0.05797124
sub-19,N,F4,theta,0.02789339,0.10484516
sub-19,N,F7,alpha,-0.13944718,0.27003375
sub-19,N,F7,beta,-0.19571675,0.21429344
sub-19,N,F7,delta,0.012497865,0.15336697
sub-19,N,F7,gamma,-0.065908924,0.08853437
sub-19,N,F7,theta,-0.24833775,0.3009866
sub-19,N,F8,alpha,-0.024736322,0.16319773
sub-19,N,F8,beta,-0.15019663,0.1906257
sub-19,N,F8,delta,-0.06662187,0.124492064
sub-19,N,F8,gamma,-0.012851108,0.05484786
sub-19,N,F8,theta,-0.0477234,0.11403458
sub-19,N,Fp1,alpha,-0.09503266,0.20926009
sub-19,N,Fp1,beta,-0.011237543,0.13612553
sub-19,N,Fp1,delta,0.10296869,0.13387099
sub-19,N,Fp1,gamma,-0.09327597,0.14076951
sub-19,N,Fp1,theta,0.01971924,0.088855356
sub-19,N,Fp2,alpha,-0.1691532,0.23504245
sub-19,N,Fp2,beta,0.014968977,0.18202698
sub-19,N,Fp2,delta,0.13833793,0.15482455
sub-19,N,Fp2,gamma,-0.09025303,0.12878542
sub-19,N,Fp2,theta,-0.034500107,0.08833489
sub-19,N,Fz,alpha,-0.12073148,0.19215406
sub-19,N,Fz,beta,-0.050229367,0.111083135
sub-19,N,Fz,delta,-0.033601213,0.10421876
sub-19,N,Fz,gamma,-0.0020516845,0.10249204
sub-19,N,Fz,theta,0.062360432,0.12400904
sub-19,N,O1,alpha,-0.20540097,0.28794557
sub-19,N,O1,beta,-0.026742237,0.09278241
sub-19,N,O1,delta,0.060169272,0.09344634
sub-19,N,O1,gamma,-0.039261106,0.06796834
sub-19,N,O1,theta,-0.0009945456,0.07088197
sub-19,N,O2,alpha,-0.2626384,0.30585876
sub-19,N,O2,beta,-0.05680073,0.15487368
sub-19,N,O2,delta,0.27939403,0.29049912
sub-19,N,O2,gamma,-0.0082446635,0.1134239
sub-19,N,O2,theta,0.08678888,0.11839827
sub-19,N,P3,alpha,-0.121632256,0.20877835
sub-19,N,P3,beta,-0.012563472,0.074607894
sub-19,N,P3,delta,0.03030842,0.07065823
sub-19,N,P3,gamma,0.066409566,0.082800694
sub-19,N,P3,theta,-0.065698266,0.09448322
sub-19,N,P4,alpha,-0.0342308,0.15563151
sub-19,N,P4,beta,-0.1274844,0.16404042
sub-19,N,P4,delta,0.026634231,0.09490075
sub-19,N,P4,gamma,0.014932544,0.0595909
sub-19,N,P4,theta,-0.054578934,0.09011215
sub-19,N,Pz,alpha,-0.053279217,0.17628093
sub-19,N,Pz,beta,-0.027578183,0.100795455
sub-19,N,Pz,delta,-0.08960068,0.13380502
sub-19,N,Pz,gamma,0.027062548,0.07531454
sub-19,N,Pz,theta,-0.14238207,0.15846889
sub-20,N,C3,alpha,-0.02044103,0.12032894
sub-20,N,C3,beta,0.09108118,0.13754298
sub-20,N,C3,delta,0.19241232,0.20874842
sub-20,N,C3,gamma,-0.03946122,0.09159762
sub-20,N,C3,theta,0.11606369,0.13798802
sub-20,N,C4,alpha,-0.052896686,0.13288571
sub-20,N,C4,beta,-0.0328213,0.13241412
sub-20,N,C4,delta,0.010514966,0.11504333
sub-20,N,C4,gamma,0.021363458,0.15372479
sub-20,N,C4,theta,0.08600905,0.13908851
sub-20,N,Cz,alpha,0.07274494,0.19132422
sub-20,N,Cz,beta,0.10477237,0.19031481
sub-20,N,Cz,delta,0.03398409,0.104138814
sub-20,N,Cz,gamma,0.052695755,0.13326466
sub-20,N,Cz,theta,-0.053319193,0.11652515
sub-20,N,F3,alpha,-0.06684554,0.15409943
sub-20,N,F3,beta,0.032147303,0.09769197
sub-20,N,F3,delta,-0.05588823,0.13391331
sub-20,N,F3,gamma,-0.01045776,0.06525684
sub-20,N,F3,theta,0.05258704,0.10594826
sub-20,N,F4,alpha,-0.08016765,0.19017747
sub-20,N,F4,beta,-0.009464022,0.11365922
sub-20,N,F4,delta,-0.046809074,0.12757012
sub-20,N,F4,gamma,0.0018550786,0.06699056
sub-20,N,F4,theta,0.03783616,0.110898234
sub-20,N,F7,alpha,-0.14782082,0.25133756
sub-20,N,F7,beta,-0.2217912,0.24318105
sub-20,N,F7,delta,0.009705138,0.15703608
sub-20,N,F7,gamma,-0.12687695,0.16138826
sub-20,N,F7,theta,-0.23330328,0.32581258
sub-20,N,F8,alpha,0.0061178193,0.1414998
sub-20,N,F8,beta,-0.20889296,0.25577882
sub-20,N,F8,delta,-0.06512444,0.12001656
sub-20,N,F8,gamma,0.09166191,0.18635945
sub-20,N,F8,theta,-0.046022978,0.120432705
sub-20,N,Fp1,alpha,-0.09988609,0.17781898
sub-20,N,Fp1,beta,0.01179755,0.098297045
sub-20,N,Fp1,delta,0.12607118,0.18282045
sub-20,N,Fp1,gamma,-0.08017908,0.09641189
sub-20,N,Fp1,theta,0.014708317,0.08500236
sub-20,N,Fp2,alpha,-0.14452899,0.20047256
sub-20,N,Fp2,beta,0.058717526,0.14088705
sub-20,N,Fp2,delta,0.14184931,0.18242064
sub-20,N,Fp2,gamma,-0.041156728,0.06813022
sub-20,N,Fp2,theta,-0.049338464,0.09351092
sub-20,N,Fz,alpha,-0.114949875,0.18668017
sub-20,N,Fz,beta,-0.044157013,0.1359402
sub-20,N,Fz,delta,-0.04360313,0.124258615
sub-20,N,Fz,gamma,-0.022790913,0.08491316
sub-20,N,Fz,theta,0.031588726,0.087023064
sub-20,N,O1,alpha,-0.2095101,0.27160594
sub-20,N,O1,beta,-0.035051573,0.107503526
sub-20,N,O1,delta,0.08313166,0.13512738
sub-20,N,O1,gamma,-0.10031795,0.12470652
sub-20,N,O1,theta,-0.0006760811,0.097114444
sub-20,N,O2,alpha,-0.24855436,0.27712932
sub-20,N,O2,beta,-0.05912973,0.15637472
sub-20,N,O2,delta,0.3661833,0.37886164
sub-20,N,O2,gamma,-0.023542186,0.14685006
sub-20,N,O2,theta,0.106197044,0.13815242
sub-20,N,P3,alpha,-0.11702331,0.1952855
sub-20,N,P3,beta,-0.023465713,0.087996945
sub-20,N,P3,delta,0.019125855,0.10509989
sub-20,N,P3,gamma,0.06251047,0.080201946
sub-20,N,P3,theta,-0.068935364,0.1530286
sub-20,N,P4,alpha,-0.030808544,0.13308895
sub-20,N,P4,beta,-0.24498414,0.27746907
sub-20,N,P4,delta,-0.012528652,0.14975454
sub-20,N,P4,gamma,0.039725706,0.09003345
sub-20,N,P4,theta,-0.08725281,0.14522865
sub-20,N,Pz,alpha,-0.048533253,0.14570372
sub-20,N,Pz,beta,-0.02631136,0.12132046
sub-20,N,Pz,delta,-0.14044489,0.18793331
sub-20,N,Pz,gamma,0.024315612,0.08499928
sub-20,N,Pz,theta,-0.15187362,0.17580812
sub-21,N,C3,alpha,-0.02656295,0.12252943
sub-21,N,C3,beta,0.059535474,0.096503295
sub-21,N,C3,delta,0.17222226,0.18966348
sub-21,N,C3,gamma,-0.037157305,0.11070124
sub-21,N,C3,theta,0.122930974,0.14590107
sub-21,N,C4,alpha,-0.049321245,0.13402396
sub-21,N,C4,beta,-0.0422757,0.107659176
sub-21,N,C4,delta,0.010963032,0.10306342
sub-21,N,C4,gamma,0.069194205,0.24847983
sub-21,N,C4,theta,0.06026125,0.10538603
sub-21,N,Cz,alpha,0.06501434,0.16587426
sub-21,N,Cz,beta,0.088789254,0.1796441
sub-21,N,Cz,delta,0.016869145,0.12014567
sub-21,N,Cz,gamma,0.049605854,0.12976328
sub-21,N,Cz,theta,-0.05442791,0.11429348
sub-21,N,F3,alpha,-0.07390619,0.1545386
sub-21,N,F3,beta,0.022251414,0.075051785
sub-21,N,F3,delta,-0.058849644,0.13879254
sub-21,N,F3,gamma,-0.007471698,0.07254406
sub-21,N,F3,theta,0.06958975,0.12252666
sub-21,N,F4,alpha,-0.061028246,0.15863182
sub-21,N,F4,beta,-0.0150534855,0.10474355
sub-21,N,F4,delta,-0.042696618,0.1234158
sub-21,N,F4,gamma,0.07028215,0.14653176
sub-21,N,F4,theta,0.054724906,0.12553208
sub-21,N,F7,alpha,-0.1362012,0.20588812
sub-21,N,F7,beta,-0.10065457,0.11323314
sub-21,N,F7,delta,-0.0032895533,0.19364405
sub-21,N,F7,gamma,-0.089969605,0.11183647
sub-21,N,F7,theta,-0.20395523,0.3173815
sub-21,N,F8,alpha,0.0040208483,0.11042283
sub-21,N,F8,beta,-0.080400325,0.10706919
sub-21,N,F8,delta,-0.08454068,0.15206632
sub-21,N,F8,gamma,0.012465908,0.09567517
sub-21,N,F8,theta,0.002152645,0.15479513
sub-21,N,Fp1,alpha,-0.11514798,0.19954665
sub-21,N,Fp1,beta,-0.0020213702,0.12474224
sub-21,N,Fp1,delta,0.10641622,0.14397393
sub-21,N,Fp1,gamma,-0.08108016,0.112758815
sub-21,N,Fp1,theta,0.041275375,0.107346535
sub-21,N,Fp2,alpha,-0.17490233,0.227542
sub-21,N,Fp2,beta,0.03876,0.16204226
sub-21,N,Fp2,delta,0.12168232,0.14584906
sub-21,N,Fp2,gamma,-0.068614,0.11884196
sub-21,N,Fp2,theta,-0.058435533,0.11343867
sub-21,N,Fz,alpha,-0.09088154,0.16375029
sub-21,N,Fz,beta,-0.044715274,0.13370319
sub-21,N,Fz,delta,-0.04401124,0.12798306
sub-21,N,Fz,gamma,-0.024758887,0.11146024
sub-21,N,Fz,theta,0.070042565,0.11294659
sub-21,N,O1,alpha,-0.20009089,0.24460156
sub-21,N,O1,beta,-0.018123575,0.14273782
sub-21,N,O1,delta,0.08480374,0.12199611
sub-21,N,O1,gamma,-0.30086464,0.36027974
sub-21,N,O1,theta,0.019719435,0.111071475
sub-21,N,O2,alpha,-0.21423914,0.23780198
sub-21,N,O2,beta,-0.042255856,0.17181534
sub-21,N,O2,delta,0.28765225,0.30060425
sub-21,N,O2,gamma,-0.061943665,0.18798211
sub-21,N,O2,theta,0.13341324,0.1746051
sub-21,N,P3,alpha,-0.11569772,0.18205063
sub-21,N,P3,beta,-0.031882502,0.07745059
sub-21,N,P3,delta,0.025012888,0.09290783
sub-21,N,P3,gamma,0.08489654,0.13885361
sub-21,N,P3,theta,-0.01860173,0.18533166
sub-21,N,P4,alpha,-0.032884058,0.12620397
sub-21,N,P4,beta,-0.16103584,0.19497134
sub-21,N,P4,delta,0.012432151,0.115165606
sub-21,N,P4,gamma,0.044742506,0.09598234
sub-21,N,P4,theta,-0.04312277,0.17165558
sub-21,N,Pz,alpha,-0.043528803,0.14166506
sub-21,N,Pz,beta,-0.026281856,0.107914194
sub-21,N,Pz,delta,-0.10208307,0.14898227
sub-21,N,Pz,gamma,0.030152386,0.10425267
sub-21,N,Pz,theta,-0.13725105,0.17445447
sub-22,N,C3,alpha,-0.0033640726,0.10530912
sub-22,N,C3,beta,0.08545454,0.131908
sub-22,N,C3,delta,0.19555953,0.21895446
sub-22,N,C3,gamma,-0.044873796,0.114685714
sub-22,N,C3,theta,0.083556056,0.102822974
sub-22,N,C4,alpha,-0.045977477,0.13352016
sub-22,N,C4,beta,-0.02408806,0.12275813
sub-22,N,C4,delta,-0.0031675785,0.11514288
sub-22,N,C4,gamma,-0.00644269,0.14526436
sub-22,N,C4,theta,0.044867676,0.09252493
sub-22,N,Cz,alpha,0.087065175,0.20100449
sub-22,N,Cz,beta,0.09425257,0.19079253
sub-22,N,Cz,delta,0.037139606,0.07830508
sub-22,N,Cz,gamma,0.06622173,0.14874023
sub-22,N,Cz,theta,-0.038250186,0.08590395
sub-22,N,F3,alpha,-0.06906171,0.1483542
sub-22,N,F3,beta,0.035968546,0.094251715
sub-22,N,F3,delta,-0.11177501,0.19358534
sub-22,N,F3,gamma,-0.0061331764,0.083573006
sub-22,N,F3,theta,0.02775046,0.07731905
sub-22,N,F4,alpha,-0.041185725,0.14430466
sub-22,N,F4,beta,-0.0002966438,0.12147743
sub-22,N,F4,delta,-0.07197778,0.15029152
sub-22,N,F4,gamma,-0.011166974,0.06617129
sub-22,N,F4,theta,0.03177117,0.0982349
sub-22,N,F7,alpha,-0.12631367,0.20555994
sub-22,N,F7,beta,-0.12825781,0.14546774
sub-22,N,F7,delta,-0.03239157,0.20879978
sub-22,N,F7,gamma,-0.070187226,0.10083723
sub-22,N,F7,theta,-0.24010386,0.28218794
sub-22,N,F8,alpha,0.008741635,0.099711135
sub-22,N,F8,beta,-0.09127571,0.11914865
sub-22,N,F8,delta,-0.10210029,0.1771488
sub-22,N,F8,gamma,-0.004671504,0.067110345
sub-22,N,F8,theta,-0.0390055,0.092753716
sub-22,N,Fp1,alpha,-0.09685608,0.17848192
sub-22,N,Fp1,beta,-0.008391298,0.12561472
sub-22,N,Fp1,delta,0.116815545,0.16538423
sub-22,N,Fp1,gamma,-0.089398146,0.13908309
sub-22,N,Fp1,theta,0.020692568,0.082652755
sub-22,N,Fp2,alpha,-0.14625679,0.19747944
sub-22,N,Fp2,beta,0.04093921,0.15982893
sub-22,N,Fp2,delta,0.13258763,0.17354733
sub-22,N,Fp2,gamma,-0.068541996,0.11241623
sub-22,N,Fp2,theta,-0.040502287,0.08620733
sub-22,N,Fz,alpha,-0.09173449,0.16914718
sub-22,N,Fz,beta,-0.0056865453,0.18928783
sub-22,N,Fz,delta,-0.02812789,0.098056205
sub-22,N,Fz,gamma,-0.027186362,0.13061205
sub-22,N,Fz,theta,0.051088512,0.10725536
sub-22,N,O1,alpha,-0.19134855,0.2398062
sub-22,N,O1,beta,0.01278238,0.17846406
sub-22,N,O1,delta,0.08244555,0.1221801
sub-22,N,O1,gamma,-0.27738562,0.32483855
sub-22,N,O1,theta,0.017086146,0.09804231
sub-22,N,O2,alpha,-0.19147307,0.22013447
sub-22,N,O2,beta,-0.004543935,0.21414448
sub-22,N,O2,delta,0.3110616,0.32261643
sub-22,N,O2,gamma,-0.025216999,0.18339817
sub-22,N,O2,theta,0.117250636,0.14792296
sub-22,N,P3,alpha,-0.08605386,0.16659352
sub-22,N,P3,beta,-0.04097005,0.13198254
sub-22,N,P3,delta,0.010445715,0.10772354
sub-22,N,P3,gamma,0.082055084,0.16280481
sub-22,N,P3,theta,-0.06025239,0.14870024
sub-22,N,P4,alpha,-0.022350196,0.12708731
sub-22,N,P4,beta,-0.26207423,0.30139416
sub-22,N,P4,delta,-0.004577929,0.13780473
sub-22,N,P4,gamma,0.052706733,0.109259486
sub-22,N,P4,theta,-0.06224274,0.08825783
sub-22,N,Pz,alpha,-0.04491436,0.17431253
sub-22,N,Pz,beta,-0.028599033,0.11534729
sub-22,N,Pz,delta,-0.05990111,0.09817429
sub-22,N,Pz,gamma,0.025600221,0.09064002
sub-22,N,Pz,theta,-0.11151923,0.12449714
sub-23,N,C3,alpha,-0.011773002,0.09938222
sub-23,N,C3,beta,0.079632714,0.13528524
sub-23,N,C3,delta,0.15059933,0.16108945
sub-23,N,C3,gamma,-0.01808642,0.17881195
sub-23,N,C3,theta,0.05235802,0.06882318
sub-23,N,C4,alpha,-0.052077513,0.13565408
sub-23,N,C4,beta,-0.04476296,0.11219389
sub-23,N,C4,delta,0.0040620314,0.11293536
sub-23,N,C4,gamma,-0.0062457253,0.1392017
sub-23,N,C4,theta,0.0698617,0.12145086
sub-23,N,Cz,alpha,0.059563223,0.17302717
sub-23,N,Cz,beta,0.08577045,0.18568006
sub-23,N,Cz,delta,0.01851121,0.11306738
sub-23,N,Cz,gamma,0.04382027,0.12808453
sub-23,N,Cz,theta,-0.049859554,0.100510575
sub-23,N,F3,alpha,-0.07971249,0.13863793
sub-23,N,F3,beta,0.04148826,0.116261676
sub-23,N,F3,delta,-0.01035521,0.08023794
sub-23,N,F3,gamma,-0.0018561382,0.15029112
sub-23,N,F3,theta,0.022741403,0.08101706
sub-23,N,F4,alpha,-0.059677854,0.1641446
sub-23,N,F4,beta,-0.01783146,0.11279309
sub-23,N,F4,delta,-0.031945303,0.09959996
sub-23,N,F4,gamma,0.007621318,0.08661172
sub-23,N,F4,theta,0.056094635,0.13244924
sub-23,N,F7,alpha,-0.15915026,0.2066953
sub-23,N,F7,beta,-0.29255292,0.32359686
sub-23,N,F7,delta,-0.026552537,0.093761
sub-23,N,F7,gamma,-0.09130058,0.33837268
sub-23,N,F7,theta,-0.23746432,0.25644675
sub-23,N,F8,alpha,0.0026879297,0.13898467
sub-23,N,F8,beta,-0.22940259,0.26219633
sub-23,N,F8,delta,-0.08237257,0.12483127
sub-23,N,F8,gamma,0.02730288,0.123928815
sub-23,N,F8,theta,-0.054623537,0.12893264
sub-23,N,Fp1,alpha,-0.086543515,0.14384294
sub-23,N,Fp1,beta,-0.03786203,0.1472779
sub-23,N,Fp1,delta,0.12601753,0.16969372
sub-23,N,Fp1,gamma,-0.10310683,0.14864077
sub-23,N,Fp1,theta,0.022419041,0.09013181
sub-23,N,Fp2,alpha,-0.09772476,0.13643183
sub-23,N,Fp2,beta,0.030715173,0.17236413
sub-23,N,Fp2,delta,0.12419598,0.16331427
sub-23,N,Fp2,gamma,-0.09632891,0.15300888
sub-23,N,Fp2,theta,-0.06177249,0.096522376
sub-23,N,Fz,alpha,-0.11052027,0.18417113
sub-23,N,Fz,beta,-0.039533224,0.14227659
sub-23,N,Fz,delta,-0.033152122,0.097365126
sub-23,N,Fz,gamma,-0.051015165,0.12801085
sub-23,N,Fz,theta,0.042769108,0.110878356
sub-23,N,O1,alpha,-0.20171924,0.24837801
sub-23,N,O1,beta,-0.032946553,0.116374575
sub-23,N,O1,delta,0.08733341,0.1326526
sub-23,N,O1,gamma,-0.2762372,0.3031723
sub-23,N,O1,theta,0.009215861,0.09768358
sub-23,N,O2,alpha,-0.23392272,0.2634034
sub-23,N,O2,beta,-0.050002087,0.14812715
sub-23,N,O2,delta,0.32370517,0.3356356
sub-23,N,O2,gamma,-0.027708596,0.116946004
sub-23,N,O2,theta,0.11983153,0.14270522
sub-23,N,P3,alpha,-0.094705544,0.15928887
sub-23,N,P3,beta,-0.033034045,0.11361244
sub-23,N,P3,delta,0.0150152175,0.10858584
sub-23,N,P3,gamma,0.08554123,0.1522031
sub-23,N,P3,theta,-0.0635549,0.15406284
sub-23,N,P4,alpha,-0.023784185,0.12310316
